load 2 P A,load 2 Q A,load2 P B,load 2 Q B,load 2 P C,load 2 Q C,load 1 P A,load 1 A,load 1 P B,load 1 Q B,load 1 P C,load 1 Q C,load 3 P,load 3 Q
0.1785,0.086451496,0.184450462,0.087857664,0.185474508,0.087714206,0.2285,0.110667601,0.234436735,0.112979808,0.240775667,0.116861391,0.1,0.04843221
0.1785,0.086451496,0.194733834,0.093281994,0.181426858,0.090163931,0.2285,0.110667601,0.232307627,0.111319261,0.234731984,0.113381341,0.12,0.058118653
0.1785,0.086451496,0.19058834,0.091878086,0.182525716,0.089363638,0.2135,0.103402769,0.224076597,0.107311689,0.227152787,0.107743358,0.1,0.04843221
0.1785,0.086451496,0.190885948,0.089293917,0.186078377,0.087524506,0.2335,0.113089211,0.234898627,0.114802622,0.240509588,0.117030098,0.12,0.058118653
0.1785,0.086451496,0.181151928,0.087348893,0.183716319,0.090003306,0.2335,0.113089211,0.244825476,0.11736222,0.256295351,0.123067899,0.1,0.04843221
0.1785,0.086451496,0.196036194,0.088782056,0.184299265,0.086675278,0.2235,0.10824599,0.227184986,0.112109452,0.235349647,0.112976995,0.1,0.04843221
0.1785,0.086451496,0.178544483,0.086603566,0.182383914,0.086959565,0.2335,0.113089211,0.237969903,0.118125697,0.240648499,0.122584502,0.1,0.04843221
0.1785,0.086451496,0.19461053,0.087121416,0.184981795,0.086741981,0.2335,0.113089211,0.23422887,0.113574703,0.240443856,0.119178467,0.12,0.058118653
0.1785,0.086451496,0.184996099,0.089563793,0.186235879,0.089451776,0.2335,0.113089211,0.233963687,0.11851964,0.244518642,0.120111883,0.1,0.04843221
0.1785,0.086451496,0.187267061,0.087323129,0.186191611,0.088569934,0.2385,0.115510822,0.242600285,0.115900612,0.253082994,0.117846323,0.1,0.04843221
0.1785,0.086451496,0.189766265,0.091197148,0.187046818,0.087401336,0.2285,0.110667601,0.237638733,0.11425042,0.247667975,0.117066971,0.1,0.04843221
0.1785,0.086451496,0.184257612,0.09001126,0.184581277,0.088886152,0.2285,0.110667601,0.229612076,0.115562026,0.23959885,0.117223316,0.1,0.04843221
0.1785,0.086451496,0.1880505,0.092913375,0.184010826,0.086551059,0.2235,0.10824599,0.229232028,0.113450546,0.239203178,0.118208253,0.12,0.058118653
0.1785,0.086451496,0.186643875,0.090930103,0.182385443,0.087407131,0.2335,0.113089211,0.242602465,0.114204183,0.249822144,0.114635351,0.1,0.04843221
0.1785,0.086451496,0.189869043,0.089574493,0.181835114,0.089963469,0.2385,0.115510822,0.247895827,0.120224488,0.252782122,0.122461541,0.12,0.058118653
0.1785,0.086451496,0.189253735,0.094137767,0.184729973,0.089894282,0.2335,0.113089211,0.23937845,0.118064734,0.249177407,0.118472963,0.12,0.058118653
0.1785,0.086451496,0.184526029,0.094503828,0.183996435,0.089431925,0.2285,0.110667601,0.234130275,0.113102414,0.243574292,0.118229496,0.1,0.04843221
0.1735,0.084029885,0.186001666,0.091499634,0.176123195,0.086701646,0.2385,0.115510822,0.246984262,0.119414172,0.252124719,0.124084019,0.1,0.04843221
0.1785,0.086451496,0.19185128,0.088642375,0.180874986,0.089446003,0.2385,0.115510822,0.242848615,0.118853603,0.244457259,0.123243757,0.1,0.04843221
0.1785,0.086451496,0.179895507,0.087345338,0.178686151,0.088068832,0.2235,0.10824599,0.224965562,0.111878615,0.229159281,0.112849755,0.1,0.04843221
0.1785,0.086451496,0.181928126,0.089732898,0.179924548,0.087875911,0.2285,0.110667601,0.235358666,0.111471182,0.236122728,0.114971059,0.1,0.04843221
0.1785,0.086451496,0.18255084,0.086991218,0.187211577,0.088105115,0.2235,0.10824599,0.228898898,0.112455222,0.236522652,0.114512424,0.12,0.058118653
0.1785,0.086451496,0.194742548,0.094497671,0.18175077,0.08773382,0.2185,0.10582438,0.223681622,0.109251841,0.232142156,0.110227962,0.12,0.058118653
0.1785,0.086451496,0.183898795,0.094190996,0.182629363,0.086853034,0.2285,0.110667601,0.23823238,0.114549529,0.242325693,0.120217404,0.12,0.058118653
0.1785,0.086451496,0.178925862,0.092945385,0.181966985,0.09059878,0.2235,0.10824599,0.227560546,0.108424497,0.236587527,0.109986863,0.1,0.04843221
0.1735,0.084029885,0.186991489,0.086375826,0.175978061,0.085922228,0.2335,0.113089211,0.233898809,0.115377784,0.240527342,0.117207858,0.1,0.04843221
0.1785,0.086451496,0.191799036,0.08750738,0.18388496,0.089512254,0.2185,0.10582438,0.218641941,0.110447326,0.218853607,0.114795473,0.12,0.058118653
0.1785,0.086451496,0.188281371,0.087250908,0.186296964,0.09015757,0.2335,0.113089211,0.237630261,0.118039469,0.243702685,0.121144587,0.1,0.04843221
0.1735,0.084029885,0.181300347,0.089472774,0.180497853,0.086366485,0.2335,0.113089211,0.239898597,0.116013422,0.247141874,0.120519497,0.12,0.058118653
0.1785,0.086451496,0.195329063,0.092415894,0.180987187,0.089431115,0.2235,0.10824599,0.227328237,0.110739199,0.229395734,0.116025197,0.1,0.04843221
0.1735,0.084029885,0.188403711,0.091522708,0.181335051,0.084962143,0.2335,0.113089211,0.237200633,0.117148834,0.241204924,0.120959469,0.12,0.058118653
0.1785,0.086451496,0.192212788,0.093236462,0.181262546,0.087303367,0.2385,0.115510822,0.248819196,0.116143767,0.258863204,0.120950725,0.1,0.04843221
0.1735,0.084029885,0.183357547,0.087066416,0.174435296,0.087665299,0.2235,0.10824599,0.232044269,0.112817385,0.235596529,0.116944585,0.12,0.058118653
0.1785,0.086451496,0.191336661,0.090269171,0.180329746,0.089071867,0.2335,0.113089211,0.23960053,0.113577715,0.250801203,0.113993737,0.1,0.04843221
0.1785,0.086451496,0.189839416,0.089770836,0.181335555,0.086638445,0.2335,0.113089211,0.241655833,0.117880238,0.247977877,0.118070975,0.1,0.04843221
0.1785,0.086451496,0.192423467,0.086644236,0.179938769,0.089109379,0.2335,0.113089211,0.23964334,0.118328191,0.243838272,0.120818777,0.1,0.04843221
0.1785,0.086451496,0.190801832,0.091692583,0.185709683,0.089552034,0.2285,0.110667601,0.229384168,0.111376229,0.237561209,0.114442012,0.1,0.04843221
0.1785,0.086451496,0.19538024,0.092164921,0.180952573,0.088135134,0.2235,0.10824599,0.228072866,0.111756788,0.234489289,0.114361008,0.1,0.04843221
0.1785,0.086451496,0.187362943,0.094881687,0.183909995,0.087702014,0.2185,0.10582438,0.221973574,0.106287998,0.226933385,0.109109758,0.1,0.04843221
0.1785,0.086451496,0.189061573,0.088955391,0.185245731,0.08959956,0.2285,0.110667601,0.236391337,0.115764971,0.245524581,0.120393515,0.1,0.04843221
0.1785,0.086451496,0.189910956,0.091976621,0.186606984,0.089761184,0.2235,0.10824599,0.230405702,0.109437638,0.231738939,0.109923946,0.1,0.04843221
0.1735,0.084029885,0.185196961,0.087721809,0.17483644,0.087311961,0.2285,0.110667601,0.232428979,0.115370443,0.241329187,0.115997061,0.1,0.04843221
0.1785,0.086451496,0.188386849,0.093181185,0.178834716,0.090670417,0.2335,0.113089211,0.234658747,0.116522146,0.236751716,0.12065729,0.1,0.04843221
0.1785,0.086451496,0.194634274,0.094744681,0.186261326,0.090561205,0.2335,0.113089211,0.241981226,0.114101554,0.252380974,0.118494139,0.1,0.04843221
0.1735,0.084029885,0.183356572,0.084214921,0.176684583,0.086451161,0.2285,0.110667601,0.234556644,0.114266463,0.243493971,0.114656923,0.1,0.04843221
0.1785,0.086451496,0.188943252,0.089698087,0.179254205,0.086710408,0.2235,0.10824599,0.230689612,0.113061097,0.234504169,0.113257053,0.1,0.04843221
0.1785,0.086451496,0.187744556,0.08794793,0.182409575,0.089931925,0.2285,0.110667601,0.231856225,0.112822029,0.234697656,0.115598136,0.12,0.058118653
0.1735,0.084029885,0.174004682,0.086090561,0.179008444,0.085364984,0.2335,0.113089211,0.236909677,0.11357144,0.239338699,0.114175265,0.1,0.04843221
0.1735,0.084029885,0.187155666,0.087118363,0.178734113,0.086322765,0.2185,0.10582438,0.22261804,0.109042669,0.222715302,0.114313648,0.12,0.058118653
0.1735,0.084029885,0.187725907,0.08628613,0.176190489,0.084231545,0.2235,0.10824599,0.232696892,0.112347877,0.237431452,0.116112885,0.1,0.04843221
0.1785,0.086451496,0.181566196,0.086617045,0.185231788,0.088598384,0.2235,0.10824599,0.225942129,0.111894352,0.2284398,0.113993931,0.12,0.058118653
0.1785,0.086451496,0.1901931,0.089987944,0.181532273,0.088691912,0.2285,0.110667601,0.239326132,0.112859349,0.243553492,0.117006434,0.1,0.04843221
0.1785,0.086451496,0.18355952,0.087147345,0.185333528,0.089285307,0.2285,0.110667601,0.234558333,0.114101799,0.2378763,0.118354121,0.12,0.058118653
0.1735,0.084029885,0.185794419,0.086125529,0.179020075,0.088178706,0.2335,0.113089211,0.243504484,0.113862288,0.243854539,0.119230462,0.1,0.04843221
0.1785,0.086451496,0.190031319,0.092925084,0.185073911,0.086803644,0.2285,0.110667601,0.232517498,0.111348432,0.239466038,0.116674431,0.12,0.058118653
0.1785,0.086451496,0.192554024,0.090634171,0.182313237,0.090541436,0.2385,0.115510822,0.244617399,0.117612991,0.256583244,0.11967688,0.1,0.04843221
0.1785,0.086451496,0.1829082,0.091844231,0.180640522,0.089824904,0.2335,0.113089211,0.234877035,0.117856841,0.239657889,0.120830437,0.1,0.04843221
0.1785,0.086451496,0.19009193,0.091343829,0.184305402,0.088131618,0.2385,0.115510822,0.247175128,0.119913374,0.256493938,0.122223902,0.1,0.04843221
0.1785,0.086451496,0.18762205,0.093466433,0.183555353,0.087445375,0.2335,0.113089211,0.239370052,0.11733602,0.242738082,0.119084414,0.1,0.04843221
0.1785,0.086451496,0.182318727,0.094395851,0.1808904,0.088575414,0.2285,0.110667601,0.233337719,0.114333203,0.233833353,0.119202519,0.12,0.058118653
0.1735,0.084029885,0.180314259,0.085076395,0.174802389,0.084351592,0.2385,0.115510822,0.240079411,0.116603422,0.241990792,0.119673015,0.1,0.04843221
0.1785,0.086451496,0.187426702,0.092337458,0.181939661,0.088011768,0.2335,0.113089211,0.235448982,0.114432029,0.239105776,0.11654718,0.1,0.04843221
0.1785,0.086451496,0.194043712,0.090169356,0.184513549,0.089447466,0.2335,0.113089211,0.237374134,0.115560238,0.23782775,0.117499164,0.12,0.058118653
0.1785,0.086451496,0.184241329,0.086809965,0.178942298,0.088971541,0.2235,0.10824599,0.226113658,0.113485136,0.236866366,0.119069535,0.1,0.04843221
0.1785,0.086451496,0.180144852,0.091225973,0.178575324,0.088675046,0.2285,0.110667601,0.229389294,0.113126573,0.229751503,0.116782479,0.12,0.058118653
0.1785,0.086451496,0.191252534,0.094042789,0.179310178,0.08857158,0.2335,0.113089211,0.234365924,0.117894678,0.241172486,0.119509306,0.1,0.04843221
0.1785,0.086451496,0.193766706,0.091369415,0.178996869,0.088881607,0.2335,0.113089211,0.244739547,0.118336186,0.247702056,0.123961966,0.1,0.04843221
0.1735,0.084029885,0.186452401,0.090362416,0.179934753,0.086970343,0.2385,0.115510822,0.247131801,0.11922397,0.248858721,0.120455739,0.1,0.04843221
0.1785,0.086451496,0.18232,0.091997068,0.181094322,0.089749035,0.2285,0.110667601,0.233793167,0.111215756,0.24185679,0.116383485,0.1,0.04843221
0.1785,0.086451496,0.194158108,0.091755607,0.184989869,0.086813549,0.2335,0.113089211,0.244618356,0.116841299,0.254146567,0.119113284,0.1,0.04843221
0.1785,0.086451496,0.194817076,0.089327142,0.180192266,0.089430988,0.2335,0.113089211,0.236222182,0.115219948,0.239109191,0.116713271,0.1,0.04843221
0.1785,0.086451496,0.185156214,0.092900659,0.181448312,0.086916574,0.2335,0.113089211,0.24124934,0.113781174,0.251674619,0.116418836,0.1,0.04843221
0.1785,0.086451496,0.183649568,0.089550826,0.178545795,0.089361885,0.2185,0.10582438,0.226998498,0.107555669,0.233315253,0.108956626,0.1,0.04843221
0.1785,0.086451496,0.180836712,0.091082629,0.185147808,0.087865447,0.2235,0.10824599,0.223780963,0.112669827,0.227149103,0.117974958,0.12,0.058118653
0.1785,0.086451496,0.182633555,0.086713364,0.179577032,0.087183689,0.2285,0.110667601,0.235386784,0.111948381,0.241195999,0.112619941,0.1,0.04843221
0.1785,0.086451496,0.181056009,0.086711398,0.184118088,0.090106198,0.2385,0.115510822,0.249389194,0.116765207,0.252274844,0.118148396,0.1,0.04843221
0.1735,0.084029885,0.182393741,0.090366378,0.175823604,0.087869828,0.2185,0.10582438,0.223140854,0.107100155,0.225123414,0.109710822,0.1,0.04843221
0.1785,0.086451496,0.186990876,0.086809811,0.180464185,0.09004944,0.2285,0.110667601,0.231701431,0.114672614,0.232373086,0.118754869,0.1,0.04843221
0.1735,0.084029885,0.187839872,0.088112598,0.181780418,0.086592323,0.2335,0.113089211,0.234450436,0.117488737,0.243079628,0.118628431,0.1,0.04843221
0.1735,0.084029885,0.178543756,0.08737162,0.179097294,0.087842414,0.2335,0.113089211,0.239754284,0.115711074,0.249267068,0.117639518,0.1,0.04843221
0.1785,0.086451496,0.182368929,0.086815822,0.183790443,0.087338899,0.2335,0.113089211,0.238616752,0.115168944,0.242058493,0.120494957,0.1,0.04843221
0.1785,0.086451496,0.19599756,0.089101015,0.178748826,0.088511231,0.2385,0.115510822,0.248893087,0.117988937,0.253115217,0.118620619,0.1,0.04843221
0.1785,0.086451496,0.185477823,0.094289133,0.183415536,0.08704939,0.2335,0.113089211,0.240025158,0.116997832,0.249474138,0.120278808,0.1,0.04843221
0.1785,0.086451496,0.181807255,0.089732533,0.178795926,0.08759424,0.2285,0.110667601,0.233904178,0.113397714,0.23865022,0.114516245,0.12,0.058118653
0.1785,0.086451496,0.195190598,0.088178475,0.182185948,0.088252592,0.2385,0.115510822,0.250385399,0.121137517,0.256114709,0.122592664,0.1,0.04843221
0.1785,0.086451496,0.184348263,0.092833823,0.180152288,0.086826594,0.2235,0.10824599,0.234159511,0.112731814,0.240519186,0.116381005,0.12,0.058118653
0.1735,0.084029885,0.188537724,0.08683317,0.179066418,0.084493082,0.2335,0.113089211,0.240265416,0.114572675,0.243242585,0.115187253,0.1,0.04843221
0.1735,0.084029885,0.177275637,0.088839393,0.178363535,0.087244346,0.2235,0.10824599,0.233971907,0.111695936,0.239685431,0.115755972,0.1,0.04843221
0.1735,0.084029885,0.175274103,0.088926788,0.181575932,0.085494276,0.2335,0.113089211,0.244918214,0.117923327,0.247499348,0.120113861,0.1,0.04843221
0.1785,0.086451496,0.182045749,0.089880186,0.187054646,0.088709231,0.2185,0.10582438,0.219454116,0.106604778,0.219760602,0.110093694,0.12,0.058118653
0.1735,0.084029885,0.190143174,0.087570665,0.176456563,0.084177256,0.2335,0.113089211,0.243249345,0.114249744,0.243344009,0.114462462,0.1,0.04843221
0.1735,0.084029885,0.176495171,0.090325615,0.178360675,0.084034362,0.2285,0.110667601,0.23132786,0.115527955,0.236891731,0.11877911,0.1,0.04843221
0.1785,0.086451496,0.191415963,0.087014192,0.179381446,0.08787794,0.2285,0.110667601,0.232610439,0.112089055,0.241207005,0.112336726,0.12,0.058118653
0.1735,0.084029885,0.18988409,0.085423157,0.181038195,0.084939153,0.2185,0.10582438,0.221770535,0.10587593,0.227729163,0.110064086,0.1,0.04843221
0.1785,0.086451496,0.195935032,0.093745078,0.18215176,0.090730009,0.2335,0.113089211,0.240214884,0.113798341,0.245362625,0.117970968,0.1,0.04843221
0.1785,0.086451496,0.184973533,0.095057324,0.181712624,0.088654519,0.2335,0.113089211,0.241394105,0.117291483,0.245145647,0.121892197,0.1,0.04843221
0.1785,0.086451496,0.180868736,0.090810781,0.185179941,0.086835179,0.2185,0.10582438,0.22152696,0.110490259,0.224604107,0.11231135,0.12,0.058118653
0.1785,0.086451496,0.187113414,0.091520058,0.182704308,0.088810543,0.2385,0.115510822,0.246275697,0.119949114,0.25331638,0.12101479,0.12,0.058118653
0.1735,0.084029885,0.190732111,0.091291097,0.176969105,0.086057898,0.2235,0.10824599,0.229360025,0.109167638,0.234812004,0.114400762,0.12,0.058118653
0.1735,0.084029885,0.179421079,0.091466141,0.179424379,0.08540332,0.2285,0.110667601,0.232891497,0.111125607,0.241943187,0.112314443,0.12,0.058118653
0.1735,0.084029885,0.17371272,0.088568006,0.177311727,0.086635063,0.2335,0.113089211,0.235245712,0.113663442,0.236651881,0.115826993,0.1,0.04843221
0.1785,0.086451496,0.185105798,0.088316064,0.184806524,0.088953794,0.2285,0.110667601,0.235620365,0.112427816,0.243864426,0.117032047,0.1,0.04843221
0.1735,0.084029885,0.179661648,0.085874903,0.174654771,0.085407427,0.2335,0.113089211,0.242628004,0.11857804,0.242656053,0.12277702,0.1,0.04843221
0.1785,0.086451496,0.190685447,0.093848023,0.18512763,0.087144946,0.2335,0.113089211,0.239303914,0.116980138,0.250576864,0.118181442,0.1,0.04843221
0.1735,0.084029885,0.182983274,0.088259507,0.181806244,0.085398126,0.2185,0.10582438,0.229164914,0.10833679,0.236268505,0.109282207,0.1,0.04843221
0.1785,0.086451496,0.180742034,0.089435815,0.180584639,0.090692744,0.2235,0.10824599,0.228773354,0.108862555,0.23199296,0.11370867,0.12,0.058118653
0.1785,0.086451496,0.19454895,0.091742571,0.185320143,0.08692812,0.2235,0.10824599,0.225891399,0.110258516,0.22775652,0.11573675,0.1,0.04843221
0.1785,0.086451496,0.186362834,0.093390526,0.187335262,0.090236619,0.2335,0.113089211,0.241749399,0.118697881,0.242209087,0.123670028,0.1,0.04843221
0.1785,0.086451496,0.187678132,0.091630413,0.183897257,0.087689702,0.2285,0.110667601,0.230107678,0.113541092,0.236882457,0.113974588,0.1,0.04843221
0.1785,0.086451496,0.184172843,0.087101683,0.184234381,0.086515861,0.2335,0.113089211,0.241713148,0.113439807,0.250243461,0.117560407,0.12,0.058118653
0.1785,0.086451496,0.195199547,0.088430972,0.17929111,0.086482894,0.2235,0.10824599,0.230381616,0.112946381,0.237310492,0.117457383,0.1,0.04843221
0.1735,0.084029885,0.183197211,0.086766714,0.18190285,0.08469943,0.2285,0.110667601,0.237035233,0.115787541,0.243649056,0.116114577,0.1,0.04843221
0.1785,0.086451496,0.195644568,0.091804181,0.180047066,0.08757847,0.2335,0.113089211,0.236317192,0.117802872,0.238640526,0.122889643,0.1,0.04843221
0.1785,0.086451496,0.182064824,0.089037904,0.181588413,0.088917036,0.2385,0.115510822,0.25018216,0.116922983,0.259787284,0.121054599,0.12,0.058118653
0.1785,0.086451496,0.1789058,0.090920065,0.180131706,0.090542038,0.2335,0.113089211,0.241035361,0.113196709,0.251338285,0.113679593,0.1,0.04843221
0.1785,0.086451496,0.185573004,0.086581059,0.185558866,0.087882286,0.2285,0.110667601,0.238377428,0.115688799,0.243372845,0.117868229,0.1,0.04843221
0.1785,0.086451496,0.186809639,0.094447141,0.182870658,0.088522718,0.2285,0.110667601,0.231039533,0.114081082,0.239426153,0.11748486,0.1,0.04843221
0.1785,0.086451496,0.184743699,0.089421979,0.185589247,0.086955198,0.2285,0.110667601,0.236678085,0.112999913,0.237096504,0.116831334,0.1,0.04843221
0.1785,0.086451496,0.182388185,0.087416334,0.18591567,0.089247067,0.2185,0.10582438,0.228016534,0.107539572,0.232639337,0.111169758,0.1,0.04843221
0.1735,0.084029885,0.18662745,0.088286177,0.175303846,0.085188544,0.2335,0.113089211,0.240333711,0.117458197,0.251966761,0.117598818,0.1,0.04843221
0.1785,0.086451496,0.183397616,0.092323411,0.183372677,0.089496855,0.2235,0.10824599,0.229826023,0.113299313,0.230781217,0.118297707,0.12,0.058118653
0.1735,0.084029885,0.180795949,0.090604299,0.175055641,0.087458536,0.2335,0.113089211,0.241570992,0.11383315,0.246862825,0.114148924,0.1,0.04843221
0.1785,0.086451496,0.186522796,0.093164868,0.18297428,0.086843313,0.2385,0.115510822,0.249860801,0.120008924,0.25455798,0.120439875,0.12,0.058118653
0.1785,0.086451496,0.193745248,0.093245228,0.186359231,0.08670076,0.2335,0.113089211,0.242579653,0.118488078,0.24562917,0.123455213,0.1,0.04843221
0.1785,0.086451496,0.193994489,0.093463427,0.185756138,0.087015837,0.2185,0.10582438,0.225680413,0.106095822,0.235074941,0.107738472,0.12,0.058118653
0.1735,0.084029885,0.180047108,0.087382962,0.176184662,0.088095567,0.2285,0.110667601,0.238451103,0.113579547,0.248053081,0.11722944,0.1,0.04843221
0.1735,0.084029885,0.180261085,0.09020424,0.181648336,0.085146609,0.2335,0.113089211,0.239346009,0.118073619,0.245501942,0.119931746,0.1,0.04843221
0.1785,0.086451496,0.192673461,0.087894328,0.181719259,0.087006678,0.2335,0.113089211,0.236015257,0.116545712,0.240878896,0.121116782,0.1,0.04843221
0.1785,0.086451496,0.189996122,0.089384546,0.181910566,0.087577522,0.2185,0.10582438,0.223737216,0.109354341,0.232424939,0.114011407,0.1,0.04843221
0.1785,0.086451496,0.186598838,0.087754158,0.185645842,0.089141922,0.2285,0.110667601,0.237884445,0.112712742,0.24655507,0.117341078,0.1,0.04843221
0.1735,0.084029885,0.174774214,0.090547769,0.181574085,0.085389238,0.2285,0.110667601,0.234985912,0.115021358,0.235261177,0.115810723,0.12,0.058118653
0.1785,0.086451496,0.189501221,0.086889777,0.185045679,0.089264185,0.2235,0.10824599,0.228804527,0.108360594,0.237058584,0.108854022,0.1,0.04843221
0.1735,0.084029885,0.188474715,0.084093802,0.177267539,0.085123454,0.2335,0.113089211,0.238528209,0.115867306,0.244093425,0.121314309,0.1,0.04843221
0.1785,0.086451496,0.181893384,0.089077363,0.180282075,0.087851635,0.2235,0.10824599,0.231182639,0.110787735,0.232625673,0.116090934,0.12,0.058118653
0.1785,0.086451496,0.187899841,0.090174454,0.185143716,0.088485901,0.2335,0.113089211,0.242555834,0.115788596,0.243779898,0.120549666,0.1,0.04843221
0.1785,0.086451496,0.195702555,0.087769966,0.180725678,0.089261168,0.2285,0.110667601,0.23460785,0.112620162,0.244106837,0.113037129,0.1,0.04843221
0.1785,0.086451496,0.17902543,0.087365254,0.187406821,0.086702815,0.2335,0.113089211,0.244885973,0.115944043,0.251173914,0.117594366,0.12,0.058118653
0.1785,0.086451496,0.193553773,0.094864863,0.180249522,0.09038719,0.2285,0.110667601,0.238416906,0.115460783,0.240782542,0.117308474,0.1,0.04843221
0.1785,0.086451496,0.188890452,0.089136919,0.179399268,0.086511556,0.2285,0.110667601,0.239329892,0.115712081,0.248370748,0.120998838,0.1,0.04843221
0.1785,0.086451496,0.192449911,0.087656325,0.181875853,0.087598896,0.2335,0.113089211,0.2351667,0.114188046,0.24301376,0.117866192,0.1,0.04843221
0.1785,0.086451496,0.187154337,0.092463383,0.184342779,0.088991847,0.2185,0.10582438,0.228175017,0.10590309,0.236256936,0.110756168,0.12,0.058118653
0.1785,0.086451496,0.188098046,0.089802885,0.184543406,0.090110101,0.2335,0.113089211,0.239811001,0.117134834,0.247092329,0.120699613,0.12,0.058118653
0.1785,0.086451496,0.189897084,0.089500302,0.185387277,0.090060525,0.2385,0.115510822,0.24306632,0.119198743,0.249346739,0.120071757,0.1,0.04843221
0.1785,0.086451496,0.193904581,0.089793125,0.185887112,0.087278545,0.2235,0.10824599,0.231243521,0.112570002,0.241136916,0.116815095,0.12,0.058118653
0.1735,0.084029885,0.180622937,0.088992442,0.177813084,0.084902469,0.2335,0.113089211,0.23792647,0.118122704,0.248305087,0.118660583,0.12,0.058118653
0.1735,0.084029885,0.177649818,0.087256459,0.175951447,0.086886286,0.2235,0.10824599,0.225687562,0.113497692,0.232208786,0.1160098,0.1,0.04843221
0.1735,0.084029885,0.174827815,0.087772079,0.178870817,0.08742032,0.2285,0.110667601,0.239673706,0.114294697,0.245163525,0.118044039,0.12,0.058118653
0.1785,0.086451496,0.182538245,0.087654284,0.187154551,0.088868064,0.2135,0.103402769,0.217644423,0.107244242,0.220903294,0.108293277,0.12,0.058118653
0.1735,0.084029885,0.188672958,0.088088789,0.174237572,0.08743629,0.2235,0.10824599,0.223814942,0.109560694,0.228709847,0.109994709,0.12,0.058118653
0.1785,0.086451496,0.194897125,0.087949732,0.184710046,0.089536418,0.2285,0.110667601,0.23667934,0.112888988,0.239934736,0.114093673,0.1,0.04843221
0.1735,0.084029885,0.185106017,0.084673043,0.175959725,0.087445856,0.2285,0.110667601,0.237333225,0.112681568,0.237460039,0.11618029,0.1,0.04843221
0.1785,0.086451496,0.183172299,0.088696027,0.179633512,0.08795839,0.2335,0.113089211,0.237557611,0.11422145,0.248833813,0.11816157,0.1,0.04843221
0.1785,0.086451496,0.190884986,0.086833121,0.179914194,0.089099462,0.2335,0.113089211,0.242179092,0.114345837,0.24534355,0.118646521,0.12,0.058118653
0.1785,0.086451496,0.182258292,0.093532143,0.183072869,0.090160803,0.2285,0.110667601,0.230165692,0.115347104,0.237618426,0.120910491,0.12,0.058118653
0.1785,0.086451496,0.182565885,0.087290103,0.183009837,0.088992896,0.2285,0.110667601,0.231417333,0.114718588,0.242260109,0.117437782,0.12,0.058118653
0.1785,0.086451496,0.192605316,0.087227665,0.184657557,0.087491497,0.2335,0.113089211,0.241137289,0.116094101,0.247454765,0.119023389,0.1,0.04843221
0.1735,0.084029885,0.181718667,0.089317333,0.17620968,0.088197319,0.2335,0.113089211,0.233590951,0.1167962,0.24483789,0.1174206,0.12,0.058118653
0.1785,0.086451496,0.193392328,0.092246561,0.178621071,0.088168219,0.2185,0.10582438,0.221945524,0.10912042,0.23177879,0.112017448,0.1,0.04843221
0.1785,0.086451496,0.188742964,0.093219107,0.179753678,0.087078619,0.2235,0.10824599,0.233612442,0.111923003,0.234038436,0.112347093,0.1,0.04843221
0.1785,0.086451496,0.188334904,0.086881607,0.182482217,0.087698843,0.2335,0.113089211,0.240458484,0.113973303,0.243087235,0.114909858,0.1,0.04843221
0.1785,0.086451496,0.188051377,0.087434927,0.185681363,0.087520249,0.2235,0.10824599,0.227123631,0.108755227,0.234872622,0.112119881,0.12,0.058118653
0.1785,0.086451496,0.18575829,0.094886023,0.185295633,0.087128205,0.2135,0.103402769,0.215927653,0.107672332,0.216177658,0.111560041,0.1,0.04843221
0.1785,0.086451496,0.179692188,0.090711937,0.185190971,0.089114438,0.2385,0.115510822,0.241885994,0.120778436,0.245321681,0.125902708,0.12,0.058118653
0.1735,0.084029885,0.182489095,0.09081782,0.180556475,0.085348778,0.2235,0.10824599,0.232396903,0.110911387,0.24230384,0.113739084,0.1,0.04843221
0.1785,0.086451496,0.186375811,0.088558516,0.182963944,0.088521143,0.2385,0.115510822,0.23992047,0.120875698,0.244744783,0.126781607,0.12,0.058118653
0.1785,0.086451496,0.184011394,0.088684319,0.184575158,0.089914606,0.2385,0.115510822,0.243327456,0.119917105,0.246341227,0.122323898,0.12,0.058118653
0.1785,0.086451496,0.189411011,0.086826252,0.185861127,0.086770546,0.2285,0.110667601,0.237674061,0.114677545,0.245507211,0.117030663,0.12,0.058118653
0.1735,0.084029885,0.179632033,0.087806637,0.175086361,0.086547041,0.2185,0.10582438,0.224317616,0.105898038,0.234378716,0.106692551,0.12,0.058118653
0.1785,0.086451496,0.186825594,0.094266254,0.180536652,0.086513143,0.2285,0.110667601,0.232427323,0.113209032,0.237335099,0.118263333,0.1,0.04843221
0.1785,0.086451496,0.193116449,0.093478763,0.179456399,0.087547858,0.2335,0.113089211,0.240730637,0.116214539,0.244504996,0.121677031,0.1,0.04843221
0.1785,0.086451496,0.19329407,0.088150256,0.181275062,0.088092424,0.2335,0.113089211,0.23428591,0.113967261,0.235575293,0.117290308,0.1,0.04843221
0.1785,0.086451496,0.195609988,0.091451011,0.178915683,0.088526417,0.2235,0.10824599,0.227068078,0.111742104,0.231845947,0.114188456,0.1,0.04843221
0.1735,0.084029885,0.189010048,0.085497639,0.176806455,0.086609067,0.2235,0.10824599,0.229272502,0.109454116,0.232143261,0.109556965,0.1,0.04843221
